467.069 0.0296399 7417.68 6.91879
472.101 0.0298109 7422.96 6.86735
484.564 0.0302206 7430.87 6.77375
494.436 0.0305243 7435.29 6.75272
495.667 0.030532 7439.97 6.75633
468.858 0.0297101 7418.2 1.38504
482.174 0.030128 7432.12 6.8283
475.998 0.029951 7424.45 6.84154
467.643 0.0296631 7417.76 6.92151
470.822 0.0297639 7422.4 6.88563
490.365 0.0304163 7431.2 6.76142
485.4 0.0302358 7432.99 6.808
499.553 0.0306553 7440.17 6.7421
470.687 0.0297467 7424.3 6.92978
469.382 0.0297193 7420.23 6.90512
486.422 0.0302723 7432.81 6.79869
503.66 0.0307975 7438.22 6.70531
503.518 0.0307535 7443.78 6.73412
496.448 0.0305801 7436.69 6.74576
488.136 0.0303241 7433.84 6.79097
490.674 0.0304137 7433.24 6.77127
483.031 0.0301795 7428.85 6.81551
484.675 0.0302261 7430.61 6.80099
467.525 0.0296476 7419.57 6.90123
471.577 0.0297733 7425.65 6.88583
495.046 0.0305081 7440.5 6.79988
460.288 0.0293717 7413.03 6.93496
463.583 0.0295108 7414.41 6.90664
462.509 0.0294628 7414.58 6.92141
488.986 0.0303551 7433.51 6.7717
466.751 0.0296377 7416.1 1.38512
470.586 0.0297551 7422.3 6.87652
500.444 0.0306896 7439.3 6.7318
493.645 0.0304787 7438.18 6.77279
491.905 0.0304438 7434.88 6.74487
482.167 0.0301313 7431.58 6.80459
451.218 0.0289898 7400 6.98065
496.308 0.0305596 7439.01 6.75837
498.716 0.0306195 7441.45 6.75475
469.015 0.0297147 7418.5 6.87343
492.875 0.0304545 7438.02 6.77746
486.742 0.0302721 7434.49 6.80474
475.271 0.0299064 7427.21 6.86079
507.447 0.0308788 7443.19 6.70598
482.521 0.0301569 7429.58 6.85842
467.92 0.0296694 7418.63 6.88455
483.119 0.0301663 7431.41 6.81715
479.103 0.0300245 7430.99 6.84752
475.222 0.0299195 7424.82 6.84269
513.778 0.0310608 7444.3 6.67263
464.745 0.0295496 7416.4 6.96761
479.755 0.0300626 7428.81 6.83107
498.691 0.030627 7440.29 6.74853
474.944 0.0298995 7426.36 6.82475
498.828 0.0306422 7438.76 6.73989
481.269 0.0301246 7427.62 6.81283
485.523 0.0302559 7430.55 6.79418
488.142 0.0303127 7435.56 6.79962
471.323 0.0297837 7422.41 6.8717
484.668 0.0302104 7432.98 6.81302
492.057 0.0304485 7434.93 6.76775
506.376 0.0308466 7443.11 6.71237
487.218 0.030295 7433.52 6.79619
475.661 0.0299275 7426.22 6.85237
504.07 0.0307921 7440.81 1.38367
482.145 0.030136 7430.76 6.82162
483.721 0.0302033 7428.94 6.80003
483.086 0.0301592 7432.31 6.81238
493.318 0.0304689 7438.03 6.76607
475.798 0.0299351 7425.82 6.91113
471.048 0.029763 7424 6.88311
483.919 0.0302049 7429.79 6.80274
495.417 0.0305354 7438.35 6.7612
484.734 0.0302317 7430.04 6.79772
478.855 0.0300359 7427.85 6.83361
464.307 0.0295324 7416.1 6.87019
476.531 0.0299658 7425.31 6.84032
484.895 0.0302358 7430.29 6.80501
478.404 0.0300133 7428.79 6.84214
495.119 0.0305406 7436.16 6.75232
478.782 0.0300396 7426.82 6.8282
476.784 0.0299693 7426.26 6.84262
525.908 0.0313933 7446.78 1.3827
476.556 0.0299632 7425.87 6.84296
456.791 0.0292383 7407.4 6.94667
476.84 0.0299732 7425.97 6.84102
456.933 0.029256 7405.4 6.94837
479.038 0.0300467 7427.18 6.82874
477.757 0.0300042 7426.46 6.83577
472.439 0.0298238 7423.01 6.87036
490.11 0.0303861 7434.56 6.77999
477.846 0.0299974 7428.05 6.82545
476.805 0.0299659 7426.95 6.84619
469.192 0.0297113 7420.3 6.88084
462.343 0.0294707 7411.87 6.89869
490.602 0.0304003 7434.89 6.77811
466.379 0.0296093 7417.99 6.89632
476.86 0.0299681 7426.92 6.84564
480.236 0.030079 7428.93 1.38464
476.286 0.0299669 7423.6 6.83385
494.362 0.0305146 7436.37 6.75866
471.711 0.0298193 7418.93 6.85068
465.196 0.0295693 7416.3 6.89962
506.699 0.0308475 7444.33 6.71647
490.424 0.0304108 7432.38 6.77529
477.581 0.0300002 7426.04 6.83517
492.504 0.0304437 7437.81 6.77904
494.984 0.0305419 7435.33 6.74907
468.96 0.0296944 7421.53 6.90513
481.202 0.0301006 7431.01 6.83044
483.493 0.0301875 7430.17 6.80796
470.57 0.0297595 7421.47 6.87384
456.543 0.0292185 7408.78 7.01347
488.585 0.030329 7435.39 6.79544
490.077 0.0303988 7432.43 6.76967
472.689 0.0298253 7424.33 6.869
465.424 0.029576 7416.81 6.89991
470.802 0.0297655 7422.01 6.87439
497.073 0.0305859 7438.78 6.75196
470.591 0.0297432 7424.24 6.88774
488.294 0.0303369 7432.72 6.80631
497.785 0.0306037 7439.51 6.75018
482.423 0.0301534 7429.59 6.81351
486.409 0.0302335 7438.34 6.82695
474.691 0.0298701 7429.35 6.87185
473.941 0.0298833 7422.74 1.38484
488.56 0.0303157 7437.19 6.80476
483.502 0.0301764 7431.93 6.81676
483.597 0.0301851 7431.11 6.83916
476.534 0.0299581 7426.55 6.84657
478.987 0.0300377 7428.32 6.83493
476.46 0.0299645 7425.07 6.83974
480.451 0.0300916 7428.2 6.82234
478.207 0.0300146 7427.45 6.837
474.053 0.0299001 7420.61 6.84159
466.745 0.0296157 7419.49 6.90031
490.735 0.0303992 7435.73 6.7471
473.142 0.0298384 7425.06 6.86863
480.033 0.0300867 7426.55 6.81746
496.865 0.0306126 7433.76 6.71334
466.589 0.0296196 7417.74 1.38521
483.737 0.0301914 7430.91 6.86289
510.638 0.0309316 7448.85 1.38368
477.279 0.0299934 7425.34 6.83415
474.453 0.0298947 7424.11 6.84959
477.152 0.0299956 7424.19 6.81608
478.606 0.0300333 7426.8 6.8304
486.941 0.030283 7433.9 6.77619
469.852 0.0297237 7422.63 6.88936
476.48 0.0299494 7427.61 6.85241
479.661 0.0300726 7426.67 6.8038
493.217 0.0304667 7437.89 6.77435
477.46 0.0299973 7425.81 6.80914
497.624 0.0305856 7441.31 6.76093
463.639 0.0295026 7416.26 6.91536
472.895 0.0298552 7420.69 6.84882
478.493 0.0300286 7426.89 6.83178
465.808 0.0295785 7419.11 6.94995
477.368 0.0299913 7426.21 6.83778
476.974 0.0299757 7426.39 6.84196
511.065 0.0309769 7444.7 6.6911
470.173 0.0297537 7419.78 6.86902
477.359 0.0299727 7429.09 1.38485
499.188 0.0306573 7438.22 6.71903
464.794 0.029556 7415.63 6.90036
481.935 0.0301356 7429.66 6.81769
482.47 0.0301331 7432.78 1.26945
490.968 0.0304228 7433.33 6.76762
471.781 0.0298016 7422.4 6.87335
461.512 0.0294224 7413.88 6.92584
482.221 0.0301391 7430.69 6.82063
470.887 0.0297579 7423.77 6.88259
496.379 0.0305654 7438.52 6.76429
488.103 0.0303196 7434.36 6.78422
477.777 0.0299897 7428.86 6.84773
504.249 0.0307986 7440.7 6.71387
501.177 0.0307016 7440.87 6.73492
470.468 0.0297554 7421.48 6.87485
487.995 0.0303355 7431.36 6.77957
476.735 0.0299669 7426.37 6.84397
516.683 0.0311395 7445.22 6.65995
503.631 0.030763 7442.96 6.72927
485.203 0.0302362 7431.89 6.80435
475.756 0.0299195 7428.03 6.85859
480.735 0.0301093 7427 6.81402
474.385 0.0298729 7427.17 6.86833
463.899 0.0295235 7414.6 6.90647
498.526 0.0306263 7439.66 6.74643
519.833 0.0312321 7445.09 6.64106
496.979 0.0305796 7439.25 6.76668
498.304 0.0306385 7436.86 6.71377
473.507 0.0298484 7425.69 6.89204
473.469 0.0298382 7427.07 6.88713
494.863 0.030513 7438.97 6.76823
474.66 0.0299032 7424 6.84988
469.47 0.029729 7419.2 6.87312
508.247 0.0309024 7443.28 6.70141
493.063 0.0304816 7434.95 6.73973
474.296 0.0298862 7424.51 6.86364
468.99 0.0297128 7418.65 1.38504
479.384 0.0300499 7428.69 6.83348
480.075 0.0300639 7430.39 6.83646
496.188 0.0305631 7437.95 6.75385
470.266 0.0297526 7420.61 6.87233
476.602 0.0299658 7425.73 6.84188
490.04 0.0303805 7435.03 6.78291
493.976 0.0305004 7436.6 6.76253
480.739 0.0300882 7430.36 6.83085
484.697 0.0302229 7431.22 6.81092
463.78 0.0295157 7415.04 6.91893
469.621 0.0297329 7419.56 6.90806
469.228 0.0297032 7421.87 6.89993
468.793 0.0296881 7421.45 6.89121
459.208 0.0293349 7410.74 6.93547
466.901 0.0296482 7414.97 6.92702
473.342 0.0298494 7424.53 6.86357
484.034 0.0302024 7430.8 6.80693
487.682 0.0303091 7433.79 6.79407
477.08 0.0299906 7424.57 6.93155
467.421 0.029635 7420.93 6.90268
509.774 0.0309318 7445.53 6.69772
473.35 0.0298705 7421.09 6.84678
466.622 0.0296169 7418.43 6.89615
485.379 0.0302417 7431.98 6.80245
472.492 0.0298238 7423.34 6.89169
480.76 0.0300866 7430.73 6.84676
500.444 0.0306748 7441.38 6.74225
481.819 0.0301268 7430.39 6.82468
493.641 0.030479 7438.12 6.7633
488.194 0.0303253 7433.97 6.7817
469.991 0.0297373 7421.33 6.85383
480.567 0.0300969 7428.02 6.79411
490.268 0.0303839 7435.68 6.78448
477.057 0.0299657 7428.43 6.85164
466.987 0.0296259 7419.47 6.87818
478.16 0.0300215 7426.06 6.85044
466.05 0.0295741 7421.47 6.93907
490.841 0.030407 7435.09 6.77783
523.568 0.0313233 7447.22 6.63039
459.59 0.029342 7412.6 6.94056
458.838 0.029324 7409.59 6.94344
517.91 0.0311833 7444.14 6.64744
479.433 0.0300564 7427.93 6.81054
495.775 0.0305808 7433.26 6.75295
503.725 0.0307709 7442.3 6.71398
475.802 0.0299022 7430.86 6.87488
493.851 0.0304976 7436.41 6.76555
456.874 0.0292369 7408.38 6.95064
468.99 0.0296977 7421.19 6.88726
482.659 0.0301691 7428.41 6.80577
470.982 0.0297806 7420.68 6.86537
512.059 0.0310329 7441.07 6.66616
498.016 0.0306288 7436.93 6.71654
487.789 0.0303187 7432.89 6.78877
475.622 0.0299326 7425.13 6.85908
473.138 0.0298462 7423.77 6.86212
488.818 0.0303506 7433.35 6.75054
479.142 0.0300352 7429.6 6.84007
477.61 0.0300005 7426.18 6.83558
479.468 0.0300548 7428.4 6.83132
472.554 0.0298237 7423.75 6.86725
482.236 0.0301272 7432.58 6.83009
497.481 0.0305802 7441.41 6.76243
455.067 0.0291608 7405.93 6.96025
474.599 0.0298898 7425.79 6.85567
474.116 0.0298749 7425.23 6.86084
484.378 0.0302175 7430.33 6.79988
459.698 0.0293627 7409.83 6.92531
485.837 0.030261 7431.45 6.79627
489.717 0.0303816 7433.24 6.77624
489.796 0.0303611 7436.69 6.79306
476.723 0.0299513 7428.73 6.85599
484.71 0.0302224 7431.37 6.80215
483.88 0.0301974 7430.75 6.80396
470.388 0.0297374 7423.88 6.88777
476.057 0.0299595 7423.41 6.81874
480.773 0.030104 7428.07 6.81905
501.668 0.0307191 7440.58 1.38376
480.427 0.0300766 7430.41 6.83366
473.774 0.0298645 7424.79 6.86162
470.803 0.0297628 7422.45 6.87667
473.459 0.0298578 7423.9 6.85995
468.098 0.0296755 7418.83 6.88397
485.763 0.0302605 7431.12 6.7952
474.261 0.0298981 7422.31 6.84488
487.281 0.0302874 7434.97 6.80306
465.844 0.0295852 7418.27 6.90588
470.074 0.0297275 7423.46 6.85858
473.332 0.0298626 7422.31 6.85305
483.191 0.0301768 7430.19 6.81042
481.275 0.030121 7428.23 6.81584
470.781 0.0297587 7422.98 6.88078
497.48 0.0305856 7440.66 6.75868
478.311 0.0300322 7425.19 1.38461
468.24 0.0296744 7420.01 6.8884
484.824 0.0302193 7432.47 6.80917
485.967 0.030238 7435.57 6.81611
504.331 0.0307994 7440.93 6.71568
489.17 0.0303591 7433.87 6.78341
494.243 0.0305125 7436.11 6.74047
483.418 0.0301709 7432.32 6.87738
456.436 0.0292221 7407.18 6.94979
